0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
42.475,83.474,82.691,86.623,91.787,29.975,62.937,70.388,90.861,87.376,0.0,23.336,74.39,42.507,31.148,81.471,65.026,4.918,58.145,78.428,82.474,57.811,46.873,78.944,59.329,68.807,28.751,83.063,85.909,87.73,83.603,45.484,58.179,23.007,7.405,91.562,114.669,62.976,19.597,105.032,25.719,25.405,60.153,25.773,26.398,112.427,95.868,34.02,65.864,82.291,80.631,83.675,46.68,6.55,95.535,5.229,57.842,34.922,94.204,103.2,80.686,83.048,86.656,58.065,60.851,36.049,109.408,73.921,38.02,49.171,64.844,41.042,97.825,26.823,103.088,92.77,116.37,41.725,107.949,100.272,83.199,68.813,85.647,50.738,57.792,43.373,72.653,28.417,50.565,87.543,78.347,83.804,71.292,31.739,89.199,76.721,28.146,12.026,51.139,75.103
37.414,61.579,80.062,78.379,76.327,33.065,51.195,66.427,99.127,89.858,23.336,0.0,61.419,23.101,32.189,64.61,56.675,27.603,50.578,59.39,76.654,42.984,43.03,58.075,36.931,57.29,44.69,90.293,70.214,84.573,61.118,53.1,35.34,41.737,29.429,89.227,106.597,59.24,35.775,92.469,41.974,3.968,62.081,8.924,6.679,103.989,80.934,47.329,76.015,64.248,73.872,64.771,39.18,28.686,83.906,18.108,59.804,33.772,91.405,97.847,70.053,64.624,80.544,46.323,47.179,45.001,99.166,51.534,47.011,32.689,52.283,37.73,80.308,16.143,98.187,83.627,103.838,36.037,94.594,93.0,77.946,56.841,94.674,37.276,56.627,29.008,60.366,28.705,50.547,64.895,88.338,93.373,69.803,10.255,89.933,67.11,37.65,33.191,29.897,82.344
34.368,43.234,37.588,22.504,19.17,49.638,11.634,28.284,78.466,56.853,74.39,61.419,0.0,39.975,47.113,16.096,15.968,75.311,20.826,24.66,27.297,18.648,32.928,34.618,43.331,6.849,69.696,69.655,14.836,38.982,48.53,54.816,47.001,73.99,75.029,44.175,47.619,28.193,68.186,31.116,69.547,57.454,42.998,53.097,54.767,44.71,22.181,65.353,69.001,21.263,23.278,25.701,29.074,74.903,22.616,71.07,42.728,42.949,44.605,44.089,11.204,23.246,28.996,16.353,14.24,56.839,38.359,44.304,57.003,29.204,9.548,37.032,29.239,48.425,45.277,25.03,42.518,34.419,33.637,36.353,29.522,6.103,77.419,24.322,34.889,32.523,2.728,48.209,38.246,52.104,75.834,78.01,36.003,52.152,52.383,12.167,58.074,75.131,39.552,64.839
27.518,41.495,65.549,59.407,53.494,33.662,31.28,51.825,93.661,79.323,42.507,23.101,39.975,0.0,31.251,41.559,39.127,45.42,34.573,36.502,59.655,21.366,32.562,36.455,19.317,37.06,53.029,84.31,47.366,69.329,42.495,51.752,20.036,53.27,46.328,74.43,86.895,45.668,46.486,70.53,51.182,19.298,53.606,16.852,17.11,84.109,58.214,52.652,74.122,41.168,56.279,41.861,25.884,45.829,62.575,37.8,51.695,29.78,76.109,80.265,49.759,41.597,63.094,26.956,26.082,46.776,78.305,32.898,48.319,10.869,31.626,29.645,57.211,17.476,80.935,63.823,81.787,25.995,72.299,74.179,61.336,36.303,90.235,17.734,45.94,11.156,39.408,29.073,42.148,46.706,85.298,89.57,57.142,12.941,77.788,47.695,42.155,48.601,9.651,76.946
12.793,69.614,51.705,56.056,65.923,2.787,35.545,39.24,67.013,58.487,31.148,32.189,47.113,31.251,0.0,57.913,35.105,30.381,28.209,58.47,51.406,34.484,16.046,62.686,50.322,40.709,23.999,58.116,60.619,56.688,71.879,21.605,51.286,27.084,29.412,60.685,83.803,31.832,21.078,76.232,23.129,29.871,30.593,24.815,27.792,81.66,69.286,21.938,44.673,60.352,49.738,63.018,18.045,29.508,66.364,29.895,28.26,4.218,63.248,72.054,51.36,61.646,55.602,31.268,35.644,15.526,79.277,62.749,17.122,30.365,38.0,10.502,74.145,17.473,71.943,62.426,87.335,12.714,79.641,69.325,52.074,41.084,62.706,27.309,26.867,23.813,44.907,3.509,19.833,76.22,56.693,61.543,40.457,30.673,59.364,46.966,12.056,28.57,40.554,50.187
45.862,29.361,53.032,35.547,12.842,60.635,24.112,44.377,94.536,72.629,81.471,64.61,16.096,41.559,57.913,0.0,31.557,83.249,35.149,11.12,42.187,23.967,45.913,21.395,37.322,22.033,81.593,85.749,7.276,53.821,35.105,69.013,41.152,84.947,83.421,58.823,55.314,44.0,78.662,32.792,81.0,60.736,58.672,57.428,58.348,52.263,17.895,78.038,84.661,5.549,38.267,10.063,40.426,83.149,28.444,77.438,58.216,54.022,58.831,55.887,24.696,7.518,43.082,27.157,22.292,69.742,43.834,33.278,70.209,32.509,21.304,48.839,16.445,54.654,57.39,35.603,42.983,45.466,33.056,47.112,44.434,20.782,93.514,31.316,50.287,38.107,18.686,58.206,52.738,38.124,91.845,94.092,52.094,54.499,67.854,27.49,69.656,84.308,37.333,80.895
22.655,55.691,27.34,21.915,34.545,37.264,10.21,14.731,64.2,44.395,65.026,56.675,15.968,39.127,35.105,31.557,0.0,65.063,6.923,38.187,20.542,20.628,19.346,47.038,49.151,9.525,55.819,55.097,30.756,30.534,60.356,39.293,52.294,60.879,64.343,35.767,50.242,12.48,55.659,41.316,56.071,52.894,27.127,47.788,50.109,47.792,36.668,50.865,53.131,36.247,17.337,40.426,18.458,64.363,31.34,62.55,26.774,30.914,37.194,41.435,16.384,38.145,24.126,12.625,16.34,42.31,44.394,54.279,42.207,28.886,12.234,24.604,45.151,41.485,41.968,27.781,52.288,23.305,44.983,36.355,22.212,10.815,62.619,21.413,18.921,28.771,13.24,37.037,22.71,64.331,60.457,62.989,22.028,49.011,41.149,11.861,44.756,63.674,42.477,49.677
42.409,86.72,81.297,86.37,93.142,28.819,63.743,69.415,87.347,84.931,4.918,27.603,75.311,45.42,30.381,83.249,65.063,0.0,58.144,80.8,81.744,59.387,46.386,81.851,62.877,69.473,24.59,79.775,87.364,86.397,87.098,42.614,61.928,18.421,2.589,90.03,114.185,62.074,15.805,105.61,21.587,29.312,58.136,29.009,30.0,112.034,97.068,30.267,62.199,84.367,80.12,85.975,46.97,1.771,95.959,9.753,55.86,34.394,92.745,102.204,81.013,85.222,85.947,58.959,62.117,33.185,109.431,77.4,35.075,51.287,65.799,40.666,99.669,28.921,101.999,92.659,116.883,41.823,108.699,99.702,82.342,69.579,82.034,52.165,56.456,45.199,73.44,28.052,49.159,91.107,74.616,80.111,69.798,35.383,87.077,76.867,25.55,7.234,54.369,71.874
15.735,56.481,30.976,28.602,39.947,30.411,11.258,17.282,63.784,45.932,58.145,50.578,20.826,34.573,28.209,35.149,6.923,58.144,0.0,40.116,26.085,18.975,12.625,48.012,46.838,13.977,49.382,54.469,35.551,34.862,60.684,34.076,49.667,54.216,57.421,39.897,56.877,11.927,48.87,48.096,49.498,46.884,24.61,41.657,44.109,54.493,42.539,44.705,50.141,39.264,23.354,43.114,11.745,57.44,38.173,55.746,23.698,24.009,41.687,47.269,23.177,41.037,29.971,10.666,15.891,36.158,51.301,53.738,36.232,25.127,14.018,17.708,49.893,35.065,47.633,34.628,59.139,16.42,51.652,42.79,27.456,14.864,61.599,17.393,15.836,23.688,18.222,30.115,17.617,64.83,58.604,61.667,23.264,43.444,43.619,18.77,38.11,56.778,39.213,48.315
47.596,18.714,62.246,45.953,23.087,61.256,28.94,52.222,102.306,81.364,78.428,59.39,24.66,36.502,58.47,11.12,38.187,80.8,40.116,0.0,51.845,24.24,48.945,10.375,28.019,29.048,82.469,93.263,18.227,63.545,24.272,72.554,31.748,84.906,81.312,68.681,66.423,50.535,78.331,43.471,81.478,55.71,64.612,53.223,53.609,63.372,28.062,79.748,90.253,6.616,47.844,5.384,42.423,80.935,39.562,73.98,63.806,54.975,68.924,66.728,34.758,5.853,53.177,30.322,24.818,71.847,54.849,22.226,72.616,29.633,26.319,50.669,21.834,51.881,68.175,46.514,53.164,46.858,43.256,58.076,54.085,27.633,100.805,31.175,55.903,36.093,26.801,58.092,57.047,27.586,98.445,101.146,59.869,49.135,77.03,36.773,70.508,82.794,30.208,87.81
40.498,70.499,11.337,9.305,38.431,52.954,29.316,12.791,54.811,31.313,82.474,76.654,27.297,59.655,51.406,42.187,20.542,81.744,26.085,51.845,0.0,40.242,35.64,61.908,68.388,25.012,67.803,47.015,37.834,11.7,75.827,47.421,71.764,74.079,80.615,16.88,32.694,19.76,70.016,33.93,68.84,72.969,29.826,67.731,70.194,30.851,37.789,61.701,52.395,47.699,4.022,52.227,37.584,80.782,24.885,80.676,31.09,47.552,17.509,21.21,17.574,49.689,4.21,32.885,35.494,53.691,30.949,71.315,52.855,49.283,30.198,41.504,50.295,61.006,21.551,15.304,42.471,41.56,38.628,18.127,2.248,26.322,55.072,41.925,26.454,49.278,25.544,54.064,33.504,79.375,55.547,56.3,16.774,69.403,25.898,15.133,58.488,79.121,62.518,44.326
23.363,38.331,47.958,38.651,34.061,37.256,10.926,35.108,82.721,64.549,57.811,42.984,18.648,21.366,34.484,23.967,20.628,59.387,18.975,24.24,40.242,0.0,25.112,30.232,28.523,16.053,58.437,73.381,28.114,50.958,42.111,48.674,31.698,61.304,59.493,56.236,65.662,30.827,54.897,49.516,57.601,39.016,43.069,34.925,36.383,62.84,38.36,55.527,67.72,25.901,36.528,28.569,18.267,59.238,41.265,54.008,41.834,30.839,57.473,59.993,28.516,27.163,43.232,8.391,4.895,47.609,56.943,34.804,48.401,10.556,10.519,26.436,40.41,31.121,60.849,42.649,60.867,22.621,51.623,53.326,42.168,15.132,80.39,7.365,34.311,14.591,18.058,34.454,33.927,46.347,77.014,80.34,41.882,33.538,61.677,26.911,46.456,60.342,22.331,67.031
5.668,63.272,37.246,40.011,52.088,18.009,21.999,23.981,61.166,47.602,46.873,43.03,32.928,32.562,16.046,45.913,19.346,46.386,12.625,48.945,35.64,25.112,0.0,55.321,48.862,26.169,36.843,51.792,47.313,41.97,66.68,23.617,50.944,41.592,45.458,46.399,67.835,16.563,36.314,60.658,36.886,39.763,21.048,34.321,37.136,65.653,54.943,32.454,43.26,49.341,33.774,52.725,7.386,45.546,50.685,45.055,19.144,11.999,48.728,56.573,35.725,50.93,39.806,18.894,24.242,23.987,63.263,58.575,24.322,26.245,24.749,5.868,61.446,26.89,56.602,46.392,71.622,7.156,64.265,53.404,36.474,26.831,57.944,19.749,13.884,21.714,30.458,18.46,9.737,70.989,53.522,57.459,26.773,37.927,47.063,31.158,25.485,44.5,39.809,44.566
53.078,8.691,72.083,56.265,32.625,65.451,37.23,61.461,111.21,90.896,78.944,58.075,34.618,36.455,62.686,21.395,47.038,81.851,48.012,10.375,61.908,30.232,55.321,0.0,22.795,38.338,86.479,102.043,28.299,73.599,13.958,78.807,26.033,88.097,82.679,78.777,76.552,59.091,81.369,53.05,85.167,54.723,72.614,53.203,53.007,73.501,37.419,84.484,97.789,16.333,57.892,12.818,48.3,82.209,49.75,74.164,71.596,59.61,79.11,77.102,45.014,14.836,63.39,37.611,32.164,77.02,64.789,12.854,78.011,32.451,34.85,56.118,28.682,53.352,78.545,56.887,62.185,52.109,52.389,68.443,64.137,36.907,109.415,36.155,63.826,39.122,36.567,61.759,64.102,17.51,106.616,109.601,68.999,48.021,86.801,46.784,74.695,84.694,28.19,96.24
44.648,24.768,76.477,65.551,50.152,52.822,39.27,63.552,109.581,92.762,59.329,36.931,43.331,19.317,50.322,37.322,49.151,62.877,46.838,28.019,68.388,28.523,48.862,22.795,0.0,43.478,72.332,100.179,44.459,79.373,24.281,70.095,3.836,72.343,64.128,84.666,90.464,58.746,65.579,69.876,70.44,34.079,69.317,33.933,32.938,87.474,55.209,71.919,91.798,34.394,64.539,32.957,41.549,63.537,64.033,54.256,67.685,48.45,85.787,87.196,54.479,33.871,71.065,36.734,33.012,65.792,80.01,14.625,67.244,22.669,38.19,47.231,49.728,36.481,88.252,68.324,80.297,43.252,70.375,79.682,70.402,42.256,106.675,29.956,60.93,27.658,44.002,48.317,58.584,28.232,102.38,106.284,70.077,27.592,90.137,54.154,61.447,66.883,9.77,93.255
27.92,47.029,34.13,22.602,25.99,43.169,6.106,23.187,73.275,52.564,68.807,57.29,6.849,37.06,40.709,22.033,9.525,69.473,13.977,29.048,25.012,16.053,26.169,38.338,43.478,0.0,62.99,64.28,21.631,36.335,51.966,47.983,46.936,67.433,69.068,41.633,49.852,21.987,61.744,36.228,62.911,53.359,36.643,48.694,50.611,47.096,28.79,58.555,62.641,26.762,21.099,30.996,22.759,68.981,26.922,65.731,36.234,36.513,42.506,44.035,12.807,28.677,27.588,11.047,11.16,50.031,41.878,46.645,50.171,26.208,5.536,30.476,36.016,43.424,44.962,26.768,47.588,28.093,39.228,37.277,27.1,1.432,71.904,20.064,28.333,28.305,4.289,42.003,31.428,55.796,69.925,72.351,30.821,48.526,48.653,10.879,51.447,68.964,38.26,59.076
35.767,93.128,64.444,74.423,88.807,21.213,58.443,55.017,63.313,63.865,28.751,44.69,69.696,53.029,23.999,81.593,55.819,24.59,49.382,82.469,67.803,58.437,36.843,86.479,72.332,62.99,0.0,56.26,83.805,69.621,95.014,21.781,72.658,7.474,22.104,72.315,100.323,48.542,9.406,96.923,3.034,44.359,39.769,41.086,43.502,98.629,91.777,6.839,38.017,84.247,67.258,86.994,41.217,22.84,86.851,31.578,37.824,27.631,75.256,86.404,72.109,85.583,71.922,54.584,59.307,14.115,97.986,85.633,15.062,54.038,61.072,32.864,97.648,36.153,85.808,81.127,107.564,36.129,100.755,85.824,67.803,63.593,57.847,51.304,41.365,47.383,67.275,24.736,34.577,99.318,50.276,55.808,53.022,48.154,67.128,67.315,11.982,17.87,62.666,48.584
56.835,110.647,36.057,56.247,84.77,57.319,64.828,41.373,9.403,18.334,83.063,90.293,69.655,84.31,58.116,85.749,55.097,79.775,54.469,93.263,47.015,73.381,51.792,102.043,100.179,64.28,56.26,0.0,83.067,38.619,115.069,37.953,102.519,63.657,77.533,36.678,68.598,42.969,64.029,80.021,58.958,87.94,30.886,82.752,85.74,68.564,84.649,49.791,19.081,90.849,49.971,95.196,58.841,78.145,71.71,84.232,32.655,57.053,39.214,52.273,63.099,92.809,48.784,65.135,70.264,47.198,73.523,108.183,45.167,77.546,67.203,55.013,96.568,75.183,50.609,61.421,86.645,58.377,84.817,57.754,45.166,65.674,8.059,70.274,39.301,73.499,67.111,61.59,42.163,119.158,11.317,9.598,33.657,87.95,25.065,58.976,55.235,73.779,91.462,8.028
48.114,35.888,49.019,30.291,6.129,63.258,25.38,41.939,91.576,68.912,85.909,70.214,14.836,47.366,60.619,7.276,30.756,87.364,35.551,18.227,37.834,28.114,47.313,28.299,44.459,21.631,83.805,83.067,0.0,49.218,41.731,69.606,48.293,87.688,87.352,54.012,48.255,42.772,81.63,25.528,83.463,66.288,57.615,62.649,63.797,45.204,10.997,79.757,83.569,11.982,34.101,16.065,42.686,87.139,21.471,82.117,57.448,56.563,53.733,49.718,20.344,13.661,38.149,29.354,25.333,71.299,36.624,40.45,71.561,37.654,22.734,50.951,14.404,59.232,51.314,29.425,35.857,47.942,25.956,40.738,40.048,20.688,90.975,35.209,49.661,42.671,17.546,61.302,53.058,44.482,89.894,91.75,49.556,60.256,63.727,24.096,72.009,87.905,43.924,78.764
47.375,82.197,5.186,19.305,49.321,57.761,40.107,18.146,45.447,21.261,87.73,84.573,38.982,69.329,56.688,53.821,30.534,86.397,34.862,63.545,11.7,50.958,41.97,73.599,79.373,36.335,69.621,38.619,49.218,0.0,87.51,48.108,82.643,76.465,84.976,5.303,32.498,25.432,73.288,41.552,71.116,81.069,29.889,75.696,78.339,31.655,48.113,63.07,47.67,59.346,15.708,63.873,45.501,85.251,33.886,86.543,31.799,53.247,6.851,17.003,29.141,61.332,11.262,43.156,46.362,55.81,35.17,82.862,54.594,59.361,41.298,47.723,61.116,68.559,16.217,23.271,48.107,48.651,46.35,19.598,9.463,37.693,46.579,51.768,29.957,58.546,37.166,59.725,37.239,91.072,48.377,48.186,16.744,78.135,15.062,26.815,61.787,82.907,73.005,37.596
63.711,5.909,85.897,70.212,45.47,74.559,50.325,74.943,124.318,104.505,83.603,61.118,48.53,42.495,71.879,35.105,60.356,87.098,60.684,24.272,75.827,42.111,66.68,13.958,24.281,51.966,95.014,115.069,41.731,87.51,0.0,89.711,25.889,95.711,88.286,92.703,89.809,72.12,88.923,65.656,93.372,58.35,85.124,58.103,57.207,86.766,49.989,93.812,109.745,29.793,71.808,25.729,59.401,87.714,63.181,78.536,83.938,69.292,93.06,90.957,58.972,28.072,77.346,50.069,44.818,86.896,77.793,9.698,88.095,41.726,48.122,66.646,39.342,59.97,92.425,70.698,74.016,62.562,64.472,82.217,78.052,50.537,122.281,46.986,76.34,48.099,50.412,70.421,75.901,4.352,119.108,122.334,82.382,51.87,100.565,60.696,83.605,90.89,32.981,108.991
26.004,86.594,42.96,54.914,73.781,20.147,44.902,34.855,46.349,42.603,45.484,53.1,54.816,51.752,21.605,69.013,39.293,42.614,34.076,72.554,47.421,48.674,23.617,78.807,70.095,47.983,21.781,37.953,69.606,48.108,89.711,0.0,71.551,28.997,40.579,50.601,79.456,29.386,27.352,78.687,23.687,51.162,18.238,46.29,49.242,77.954,75.937,15.048,23.083,72.739,47.471,76.248,30.509,41.095,68.639,46.342,16.509,22.028,53.565,65.019,54.631,74.385,51.396,42.369,47.799,9.445,78.204,81.195,7.548,48.276,47.709,23.118,83.966,39.067,64.325,61.654,88.739,27.204,82.876,65.115,47.132,48.931,41.652,42.81,21.741,42.492,52.152,24.826,16.598,94.05,35.253,40.279,31.747,52.279,45.47,49.651,17.386,37.374,60.486,29.928
46.478,27.128,79.634,69.135,53.978,53.692,42.543,66.56,111.92,95.591,58.179,35.34,47.001,20.036,51.286,41.152,52.294,61.928,49.667,31.748,71.764,31.698,50.944,26.033,3.836,46.936,72.658,102.519,48.293,82.643,25.889,71.551,0.0,72.273,63.312,87.927,94.227,61.53,65.551,73.712,70.642,32.784,71.634,33.24,31.933,91.242,59.035,72.604,93.572,38.164,67.947,36.615,43.72,62.684,67.836,53.034,69.928,49.697,89.112,90.769,58.119,37.598,74.52,39.776,36.303,66.809,83.821,16.535,68.339,25.01,41.586,48.934,53.388,36.559,91.797,72.015,84.129,45.035,74.206,83.338,73.751,45.742,108.871,32.534,63.375,29.411,47.6,49.071,60.681,29.567,104.376,108.4,72.931,26.55,93.134,57.673,62.075,66.279,11.167,95.471
39.649,94.27,71.279,80.305,92.931,24.43,62.509,61.296,70.567,71.285,23.007,41.737,73.99,53.27,27.084,84.947,60.879,18.421,54.216,84.906,74.079,61.304,41.592,88.097,72.343,67.433,7.474,63.657,87.688,76.465,95.711,28.997,72.273,0.0,15.839,79.328,106.72,54.556,6.788,102.176,5.355,42.048,46.726,39.576,41.646,104.929,96.166,14.269,45.258,87.202,73.296,89.654,45.033,16.652,92.152,26.616,44.698,31.129,82.241,93.129,77.258,88.416,78.24,58.334,62.708,20.657,103.871,86.159,21.928,55.751,65.023,36.965,101.218,35.868,92.601,86.955,113.009,39.748,105.848,92.176,74.204,67.913,65.042,53.999,47.644,49.088,71.686,26.865,40.611,99.953,57.39,62.939,59.778,46.675,74.443,72.581,16.124,11.274,62.894,56.02
