0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
80.736,36.089,72.1,89.262,41.477,71.195,65.389,71.282,62.34,97.575,46.734,40.577,59.06,21.831,59.504,25.627,90.956,21.057,64.125,41.557,59.515,68.588,30.364,6.028,78.305,51.978,52.43,65.951,44.285,35.959,57.114,79.62,29.413,93.674,25.93,75.944,64.742,47.621,43.526,25.969,43.904,49.99,38.998,58.914,59.759,0.0,67.246,31.365,50.838,54.909,21.469,71.327,72.693,59.581,70.427,35.389,21.913,69.92,48.701,42.946,67.33,54.713,23.781,73.133,24.531,56.064,29.334,47.322,65.969,32.247,81.511,62.686,44.895,46.535,32.363,4.548,80.524,75.046,69.905,48.349,66.093,80.248,69.356,70.417,15.146,71.305,71.716,55.149,51.365,46.595,21.902,79.727,28.018,19.45,44.24,41.069,68.15,31.492,77.704,24.692,38.959,19.543,26.281,31.582,71.471,18.172,67.082,46.221,64.869,3.834,51.899,18.956,67.587,100.896,60.019,60.024,79.432,47.149,3.077,69.912,66.296,66.683,6.297,78.018,67.99,83.504,25.414,33.899,50.737,72.688,40.722,38.545,9.382,44.702,60.678,16.152,42.803,92.349,33.308,89.01,44.905,53.916,56.255,53.805,60.755,35.61,89.982,67.697,79.062,36.362,22.4,24.948,67.831,76.855,43.44,42.461,26.509,57.891,11.913,31.887,37.367,22.714,51.097,48.866,72.137,76.034,29.493,75.401,29.531,83.898,83.821,75.898,76.054,20.62,44.151,54.076,61.656,50.222,9.976,29.766,44.186,21.344,47.114,83.931,39.534,45.896,41.738,79.531,44.324,46.038,62.481,74.134,41.305,19.389,59.14,81.026,97.253,69.854,19.509,50.935
17.37,31.677,29.54,23.743,27.916,35.004,74.246,48.75,30.6,31.915,21.249,56.412,69.916,60.578,20.483,92.51,28.594,56.215,15.804,67.023,39.848,26.941,53.152,70.211,11.611,16.88,70.939,57.951,73.324,42.285,27.671,20.564,58.727,33.666,68.11,22.979,21.583,33.069,60.868,90.831,38.048,33.86,54.57,24.963,29.228,67.246,0.0,43.508,55.922,64.418,67.556,34.933,31.509,54.329,21.225,35.569,45.333,31.667,18.995,24.306,40.307,17.346,45.58,13.224,87.655,55.497,43.16,61.002,41.952,60.969,34.205,34.328,71.932,37.231,41.118,62.788,15.261,20.567,76.154,77.453,65.247,59.024,79.478,52.56,81.754,47.547,12.986,29.219,47.272,25.17,88.702,60.222,42.661,84.612,56.885,64.373,6.65,63.786,19.729,44.197,63.367,82.395,83.87,63.595,50.043,81.97,9.999,51.468,52.502,64.724,18.361,48.307,43.703,35.718,73.882,33.037,18.322,31.114,70.038,53.68,0.98,74.095,64.259,50.273,69.763,34.55,63.937,61.9,18.366,6.413,55.508,63.736,69.995,54.379,20.106,52.479,58.818,34.406,55.16,26.38,65.345,33.516,29.531,18.769,67.077,43.342,23.169,14.461,12.797,37.171,56.065,72.516,37.925,31.594,63.184,41.749,80.269,15.163,73.754,96.693,67.689,48.845,26.645,27.074,17.281,9.896,48.592,25.378,92.218,36.094,16.899,43.183,32.737,79.411,71.318,30.849,5.993,17.031,67.818,39.646,28.586,72.834,42.217,32.438,46.889,56.376,26.107,22.61,44.725,65.793,76.019,8.554,36.296,81.234,47.239,13.996,31.159,37.012,85.937,51.346
59.995,22.265,60.026,67.219,15.815,39.863,76.884,68.518,52.923,75.423,22.796,50.37,70.592,17.295,45.193,53.171,71.21,13.44,47.254,57.326,55.419,37.813,40.175,36.632,52.82,33.44,66.696,38.183,62.545,36.234,46.838,50.775,43.645,75.43,24.604,46.13,34.763,16.465,23.366,49.7,40.85,43.856,48.01,47.023,50.039,31.365,43.508,0.0,25.298,65.004,44.329,39.998,41.575,63.026,54.983,28.311,17.064,38.728,25.152,23.131,61.602,37.996,9.302,45.393,45.901,61.126,29.449,25.738,61.403,47.241,68.689,55.086,62.217,15.186,30.938,28.158,53.833,45.643,80.739,67.301,40.924,50.622,81.942,69.756,42.777,40.613,52.34,45.89,22.096,33.45,52.649,50.414,5.65,44.122,53.351,55.489,42.066,48.547,48.789,9.594,53.446,50.594,40.899,20.806,41.134,49.391,39.965,51.596,35.7,30.844,34.86,17.412,63.448,79.209,73.182,28.687,59.832,39.097,33.164,40.427,42.719,77.66,25.987,47.233,76.442,70.133,20.431,19.841,25.143,47.459,49.912,53.378,29.86,19.818,31.174,24.923,53.457,75.197,44.037,69.035,58.665,47.263,47.091,26.065,70.311,36.805,66.491,39.321,56.294,31.701,12.947,49.59,36.487,64.358,56.444,42.153,36.966,30.412,42.108,55.219,54.887,28.376,20.987,19.071,54.53,50.315,5.176,60.506,50.035,71.109,60.247,44.625,44.944,50.337,61.4,45.844,39.262,28.177,27.412,24.756,15.432,29.722,46.603,69.404,43.218,21.9,25.246,50.172,14.529,28.222,75.831,48.318,36.789,50.151,29.251,55.778,74.642,61.873,50.602,23.254
73.257,45.951,79.558,78.424,34.751,33.295,102.127,91.427,74.306,85.806,40.43,75.666,95.861,29.442,64.967,65.659,84.359,29.87,65.19,82.464,78.543,36.693,65.427,56.81,61.422,52.495,91.975,15.382,87.502,61.255,68.395,53.504,68.68,89.583,29.932,47.0,37.83,23.367,9.823,59.672,65.119,67.15,73.303,67.837,71.537,50.838,55.922,25.298,0.0,90.241,67.951,33.477,37.277,87.585,72.977,52.814,42.185,34.423,42.343,43.861,83.846,57.39,34.073,51.474,55.071,85.966,54.699,6.987,84.059,72.29,87.163,77.041,87.273,19.299,56.03,49.124,60.404,47.83,105.926,92.228,15.828,30.817,107.213,93.226,57.166,25.432,67.723,67.95,8.827,55.423,68.868,29.906,30.94,56.086,78.622,80.698,51.648,73.404,51.678,34.7,78.631,70.157,47.057,22.004,24.316,68.599,48.328,76.663,15.972,51.774,54.6,42.028,86.142,89.816,98.479,25.629,74.163,62.236,51.472,20.969,55.467,102.872,44.567,31.642,101.457,88.177,27.597,18.966,40.104,57.272,75.202,78.539,45.219,6.168,36.86,49.297,78.754,90.255,69.3,82.155,83.928,70.131,69.077,37.523,95.479,61.891,76.102,45.401,67.881,56.331,28.495,72.93,27.964,83.327,81.72,66.834,41.994,40.763,62.686,63.785,79.82,53.531,29.446,29.576,71.062,58.955,23.402,78.332,57.501,89.44,70.422,33.04,40.017,71.371,86.454,68.29,53.95,45.82,43.006,49.863,30.483,37.826,71.041,86.764,68.325,5.125,47.244,51.669,12.725,12.466,101.128,57.139,61.046,70.171,13.471,64.309,84.571,83.226,67.672,4.663
65.913,45.866,44.95,74.284,59.226,91.272,11.888,28.612,36.649,80.573,57.511,15.126,5.858,69.953,44.406,73.686,70.693,66.071,50.207,15.304,26.802,84.468,26.125,51.647,74.694,50.013,8.592,101.691,17.759,29.269,37.191,84.721,25.535,69.663,77.314,85.484,78.376,72.62,87.511,77.864,28.149,30.68,17.313,40.176,36.623,54.909,64.418,65.004,90.241,0.0,35.3,91.302,89.825,13.22,50.211,38.384,48.763,88.376,57.279,51.513,31.783,47.497,56.9,77.025,78.011,9.885,35.555,90.402,29.25,22.716,51.473,33.568,15.876,74.89,34.303,52.208,79.161,83.345,15.843,18.806,105.604,110.907,17.065,24.78,66.601,99.102,58.115,35.351,85.573,41.92,63.84,111.294,59.415,72.087,11.751,14.532,69.923,24.016,83.586,55.97,16.371,52.666,81.152,79.687,100.673,53.851,71.728,14.242,97.975,51.216,47.658,49.868,29.141,82.087,9.517,82.815,62.838,34.309,57.387,101.821,63.618,12.689,58.49,104.551,13.097,53.702,74.895,80.635,61.141,70.609,15.367,16.9,64.051,84.807,74.279,44.188,12.349,66.621,22.41,69.796,10.986,31.021,35.248,66.338,5.852,28.512,77.998,75.32,69.085,34.847,67.231,35.314,91.131,48.158,11.726,25.075,81.272,67.669,49.298,82.984,19.89,37.916,70.663,68.687,54.996,73.795,67.871,51.68,82.73,52.93,73.919,99.056,92.369,46.852,16.0,33.642,59.25,55.222,63.871,40.42,64.566,75.248,22.708,56.047,22.126,86.85,47.322,86.407,78.406,91.846,11.863,72.839,31.583,50.931,91.121,75.915,81.344,36.744,60.903,87.702
77.289,36.909,63.213,86.264,47.795,81.323,44.806,56.72,52.91,94.185,50.512,22.938,38.694,41.266,53.835,38.582,85.984,38.857,59.549,20.749,47.084,76.83,16.485,16.934,79.166,50.721,31.527,82.156,22.852,26.859,49.107,84.088,12.122,87.38,46.852,82.009,71.777,58.22,62.198,42.569,34.139,40.68,22.255,51.681,50.927,21.469,67.556,44.329,67.951,35.3,0.0,81.42,81.69,42.737,64.037,31.987,28.259,79.311,51.752,44.934,54.91,51.602,35.049,76.699,42.881,38.741,24.4,65.768,52.994,13.245,72.25,52.025,23.565,58.579,26.546,20.414,82.432,80.549,49.378,26.884,83.73,94.933,48.406,54.769,31.36,84.571,68.052,46.827,66.339,42.971,29.308,94.743,39.184,36.886,26.308,20.825,70.455,11.318,82.379,35.033,18.93,18.75,46.827,51.46,85.302,19.478,70.501,30.181,80.003,18.416,49.607,27.041,54.179,96.938,39.153,70.635,75.199,39.878,23.319,84.756,66.578,46.208,26.656,91.034,48.296,74.454,45.618,53.315,54.938,73.768,23.435,18.403,30.826,61.836,67.376,19.557,24.23,85.329,17.192,84.344,24.581,44.098,47.66,59.358,40.999,25.977,88.197,72.416,77.42,30.731,40.236,5.418,79.112,67.778,23.576,31.223,47.733,62.66,13.998,47.704,16.278,19.366,59.548,57.197,67.109,77.295,44.706,68.098,47.512,74.43,82.515,87.493,84.891,13.618,22.85,45.279,61.566,51.85,31.355,28.419,52.21,42.807,34.713,75.635,26.411,63.436,41.934,84.715,58.801,65.479,41.507,75.644,33.452,17.07,73.576,81.459,94.275,58.556,26.235,66.967
49.718,46.981,64.187,51.962,34.059,0.183,102.529,81.889,63.24,57.91,33.914,79.459,97.144,54.632,52.523,92.357,59.41,52.287,49.615,88.961,71.008,7.999,72.057,76.413,34.612,42.308,95.915,27.362,95.04,63.425,58.697,22.705,76.998,65.328,58.938,15.936,13.877,23.777,42.402,87.88,63.162,61.801,77.167,56.738,61.157,71.327,34.933,39.998,33.477,91.302,81.42,0.0,4.443,84.016,56.02,54.228,53.326,3.283,34.023,40.058,73.42,46.189,48.008,24.311,83.624,84.003,59.998,40.381,74.618,80.221,69.097,66.812,94.15,24.987,59.606,67.909,31.773,17.74,105.319,99.711,35.438,24.238,107.894,85.137,82.328,13.664,47.849,59.424,25.792,49.595,92.602,25.576,43.627,82.96,81.254,86.569,28.493,82.382,21.339,47.475,84.933,90.334,76.874,51.65,16.345,89.223,24.951,77.126,21.99,70.539,44.845,55.102,76.569,61.852,100.68,11.312,51.821,57.418,73.16,20.945,35.052,102.76,65.965,15.341,99.496,69.327,55.349,48.83,30.162,32.704,78.701,85.091,69.369,35.911,17.306,62.177,82.428,67.042,75.34,57.385,88.764,63.144,60.182,24.967,95.277,64.411,48.308,20.522,43.195,57.44,51.324,86.838,5.594,66.508,86.422,66.283,72.089,24.214,81.671,92.882,87.956,62.635,21.988,24.313,52.211,32.677,42.775,60.31,87.027,70.914,43.828,8.342,6.562,89.537,93.394,60.59,36.668,36.26,66.905,54.807,29.262,66.178,68.816,67.021,70.085,36.887,44.202,20.225,29.519,45.903,103.144,31.472,59.786,89.767,20.242,36.934,56.354,70.88,90.597,29.333
45.718,46.386,60.967,47.68,33.956,4.602,100.872,79.186,60.568,53.522,32.9,78.472,95.642,56.929,49.865,94.428,55.216,54.291,46.595,88.212,68.674,5.358,71.556,77.586,30.417,40.27,94.764,31.783,94.366,62.497,56.281,18.27,76.642,61.165,61.681,11.52,11.504,25.122,45.923,90.232,61.689,59.903,76.221,54.174,58.608,72.693,31.509,41.575,37.277,89.825,81.69,4.443,0.0,82.027,52.712,53.432,53.863,3.018,32.707,39.086,70.695,43.868,49.098,20.249,86.061,82.217,59.569,44.102,72.001,79.768,65.52,64.195,93.399,26.967,58.956,69.1,27.43,13.405,103.515,98.989,39.853,28.207,106.234,82.578,84.233,18.05,44.297,57.149,29.263,47.935,94.206,29.636,44.754,85.126,80.092,85.765,24.943,82.04,16.936,48.439,84.205,91.434,79.578,54.595,20.734,90.398,21.52,75.736,26.382,71.683,42.777,55.836,73.914,57.455,99.265,13.386,47.929,55.686,74.666,25.38,31.712,101.037,67.541,19.091,97.568,65.662,57.97,51.856,28.863,28.816,77.685,84.394,71.271,39.301,15.56,62.701,81.386,62.961,74.708,53.215,87.8,61.004,57.844,23.698,93.603,63.509,43.948,17.055,39.135,56.513,53.407,87.103,9.816,63.093,85.467,64.936,74.878,22.215,82.692,95.363,87.434,62.649,22.195,24.547,48.722,28.567,44.759,56.819,89.618,67.273,39.577,11.84,3.369,90.359,92.657,58.403,33.758,34.604,68.807,54.473,29.535,68.734,67.202,63.279,68.975,40.419,43.143,15.781,32.255,49.625,101.686,27.46,58.48,90.789,24.267,32.662,51.954,67.95,92.095,32.988
53.783,41.709,32.168,61.875,54.279,84.009,20.147,15.693,24.776,67.839,51.153,19.815,17.106,71.123,33.864,81.131,57.853,66.77,39.219,25.808,14.815,76.702,29.217,57.49,63.844,41.762,21.776,97.538,29.931,27.164,26.661,74.882,31.103,56.584,79.085,76.418,70.53,67.737,86.285,84.31,22.517,22.237,20.851,29.413,25.355,59.581,54.329,63.026,87.585,13.22,42.737,84.016,82.027,0.0,38.096,34.804,48.465,80.924,50.431,45.656,18.685,38.37,56.109,67.358,83.782,4.192,34.686,88.763,16.15,29.501,38.305,21.351,28.012,70.578,32.487,56.132,68.473,74.154,21.83,31.74,102.3,105.166,25.238,12.474,72.887,93.152,46.551,25.262,81.858,34.663,72.039,105.755,57.741,78.142,16.468,24.0,60.308,31.782,73.94,54.92,25.056,61.241,85.651,80.168,94.977,62.145,62.541,13.366,93.325,55.751,39.25,50.294,15.931,69.191,21.217,76.624,50.598,26.838,62.386,96.714,53.621,19.833,61.976,98.095,15.575,40.521,76.121,80.627,54.192,60.239,19.391,25.677,68.108,82.651,66.725,46.184,18.758,53.489,26.496,57.064,21.619,21.135,24.826,59.271,13.341,26.834,65.834,66.469,57.501,31.341,67.757,44.175,84.563,35.122,21.059,20.876,85.005,59.868,56.352,89.804,29.795,39.129,64.729,63.012,43.059,63.219,66.694,39.011,88.692,39.723,62.151,92.086,84.285,55.649,27.924,23.799,49.697,47.83,67.462,38.523,59.494,78.322,16.55,42.923,20.965,84.802,41.6,76.808,75.167,90.965,22.794,62.478,26.567,59.513,86.538,64.771,68.693,23.679,68.972,84.498
15.716,35.645,8.392,24.169,39.761,56.081,58.141,28.919,13.574,31.104,33.081,46.72,55.003,70.256,10.928,95.945,22.073,65.492,7.85,57.078,23.455,48.023,47.726,71.691,27.373,21.548,57.991,77.44,62.998,37.234,15.1,40.362,52.926,23.502,78.514,43.912,42.382,49.634,76.053,96.016,30.035,23.676,45.572,12.364,14.147,70.427,21.225,54.983,72.977,50.211,64.037,56.02,52.712,38.096,0.0,35.052,49.913,52.741,30.922,31.91,20.964,17.086,53.488,33.891,93.674,40.435,41.751,76.995,23.118,54.027,14.186,16.755,61.299,53.679,38.868,65.91,32.169,41.474,59.181,66.361,84.237,79.927,63.031,33.211,85.572,68.225,9.345,17.414,64.871,23.992,89.932,81.041,52.091,89.501,45.869,54.477,27.857,57.027,39.994,51.957,54.138,81.524,91.791,75.773,70.628,81.588,31.192,39.914,72.177,67.137,20.251,52.954,24.464,33.334,59.122,52.817,12.638,24.265,73.477,73.921,21.002,57.653,69.265,71.336,52.536,15.297,74.505,74.758,32.873,25.345,45.806,54.648,75.661,70.202,40.134,54.312,48.281,21.928,48.273,20.627,54.264,20.975,16.795,35.98,51.432,38.075,27.797,35.657,19.758,34.561,65.777,68.103,58.64,10.66,52.485,33.34,89.089,33.857,73.716,101.996,59.098,48.466,43.91,43.451,5.11,27.482,60.092,5.524,98.577,16.477,24.147,64.317,53.952,77.326,60.859,19.119,19.938,27.489,73.897,40.668,42.863,81.501,31.342,14.433,38.687,72.363,30.686,42.805,60.692,81.134,60.855,27.401,30.7,80.068,66.328,27.621,31.605,16.753,86.9,68.675
46.322,7.51,37.029,55.158,20.95,54.173,50.163,40.86,27.798,63.317,20.56,25.313,44.203,38.824,24.143,60.895,55.989,34.104,29.049,34.782,27.808,48.185,18.464,36.775,47.18,18.746,41.941,63.428,40.941,9.306,22.122,52.815,23.882,58.395,47.198,51.567,42.448,34.252,51.659,61.113,12.553,16.485,22.984,23.637,25.025,35.389,35.569,28.311,52.814,38.384,31.987,54.228,53.432,34.804,35.052,0.0,16.125,51.559,21.119,14.396,34.775,20.123,22.343,45.226,58.999,33.186,7.605,54.015,34.125,26.673,46.417,28.941,39.97,36.536,5.767,30.886,50.511,49.838,53.643,45.557,67.736,72.624,55.431,41.681,50.535,60.931,37.103,20.397,47.44,11.541,55.198,72.961,23.222,54.58,27.43,32.354,38.712,29.208,51.224,20.964,30.773,47.598,57.976,46.745,62.403,47.41,39.109,24.283,59.606,32.087,17.793,18.891,36.08,66.384,47.354,44.897,44.648,12.439,38.446,63.441,34.592,50.72,34.627,66.611,48.797,48.331,43.657,46.764,24.792,41.802,24.596,30.966,41.127,47.85,38.075,19.26,28.342,56.98,21.339,54.136,34.572,20.308,21.583,29.814,43.199,10.237,56.644,41.552,45.75,3.567,34.826,36.972,53.384,41.767,32.228,14.028,55.918,32.287,39.306,67.085,34.153,13.808,32.747,30.635,37.011,45.331,32.282,40.018,63.961,48.839,50.792,61.549,56.331,44.136,39.226,19.679,29.579,20.416,39.582,5.741,26.279,48.491,18.308,48.609,16.325,50.005,10.583,53.738,40.513,56.445,49.933,43.71,8.525,46.299,52.753,49.479,63.213,36.148,52.227,49.858
59.126,14.508,52.794,67.519,20.559,53.222,60.568,56.51,43.861,75.853,25.049,33.825,54.184,23.004,39.057,47.324,69.606,18.434,43.08,40.295,43.614,49.213,23.288,25.219,56.438,30.317,49.858,55.204,45.482,21.341,38.063,58.506,26.582,72.695,31.285,55.435,44.608,29.964,38.754,46.403,27.773,32.53,31.519,39.287,41.052,21.913,45.333,17.064,42.185,48.763,28.259,53.326,53.863,48.465,49.913,16.125,0.0,51.36,26.909,21.034,50.808,33.462,8.192,51.697,43.822,46.009,13.785,41.719,50.03,30.18,62.109,45.066,45.159,30.415,16.11,17.464,58.788,54.283,64.598,50.24,57.917,67.076,65.494,56.884,36.614,56.424,50.253,36.45,39.032,25.95,43.503,67.007,11.483,39.966,37.016,38.515,46.41,31.509,56.647,7.496,36.446,38.374,42.079,31.704,57.268,37.623,45.559,36.058,52.486,19.515,30.494,3.081,51.933,79.253,56.551,42.418,58.012,28.554,24.736,57.049,44.383,61.451,19.505,62.829,60.763,63.93,27.944,32.226,29.222,50.822,33.455,36.36,25.788,36.433,40.316,8.853,36.862,71.653,27.175,67.599,41.784,36.4,37.649,32.807,54.278,21.631,68.107,46.565,57.206,18.55,19.339,33.658,50.865,57.49,39.606,27.982,39.835,36.66,29.529,52.372,37.828,11.347,31.672,29.324,51.061,54.196,19.177,55.156,48.691,64.55,61.929,59.242,57.134,36.65,44.342,35.795,39.755,28.313,23.984,10.667,24.349,32.377,32.797,63.953,27.734,38.379,20.048,58.677,31.48,43.104,59.203,52.316,24.097,37.501,45.858,59.136,75.474,52.273,40.841,40.317
46.61,44.397,60.904,49.087,31.702,3.341,99.543,78.644,59.996,55.222,31.125,76.721,94.21,53.953,49.279,91.495,56.433,51.36,46.336,86.33,67.827,4.727,69.536,74.873,31.662,39.185,93.114,29.621,92.445,60.704,55.496,20.288,74.55,62.32,58.666,13.475,10.624,22.307,42.973,87.254,60.227,58.728,74.445,53.509,57.932,69.92,31.667,38.728,34.423,88.376,79.311,3.283,3.018,80.924,52.741,51.559,51.36,0.0,31.116,37.297,70.171,43.002,46.396,21.282,83.073,80.971,57.506,41.211,71.385,77.726,65.844,63.578,91.52,24.018,57.007,66.378,29.024,15.049,102.286,97.095,37.65,27.437,104.908,81.915,81.33,16.536,44.596,56.253,26.316,46.588,91.375,28.733,42.036,82.175,78.444,83.913,25.252,79.944,18.78,45.777,82.31,88.748,76.566,51.577,19.191,87.687,21.694,74.227,24.137,68.977,41.715,53.261,73.33,59.187,97.778,10.387,48.66,54.394,71.855,23.59,31.778,99.753,64.71,18.608,96.425,66.09,54.961,48.84,27.253,29.558,75.95,82.483,68.366,36.327,14.202,60.209,79.668,63.972,72.758,54.387,86.038,60.006,56.997,22.054,92.284,61.702,45.564,17.279,40.126,54.716,50.462,84.728,7.51,63.234,83.7,63.396,71.862,21.072,80.029,92.37,85.431,60.374,19.764,22.115,48.948,29.658,41.828,57.045,86.614,67.672,40.923,11.619,6.301,87.767,90.77,57.44,33.393,33.24,65.902,52.358,27.103,65.732,65.835,63.804,67.292,37.475,41.411,17.975,29.237,46.731,100.227,28.391,56.911,88.128,21.566,34.065,53.702,67.608,89.291,30.086
34.879,14.864,37.217,42.381,9.34,33.994,68.544,50.597,32.531,50.676,2.357,45.809,63.121,41.861,22.687,73.718,46.066,37.386,23.073,55.725,38.473,27.379,39.558,52.093,29.639,10.266,62.057,48.762,61.948,29.917,26.95,32.353,44.899,50.307,49.639,30.526,21.46,19.306,45.144,71.862,29.141,28.234,43.586,25.89,29.922,48.701,18.995,25.152,42.343,57.279,51.752,34.023,32.707,50.431,30.922,21.119,26.909,31.116,0.0,6.867,42.502,15.132,26.586,25.111,68.661,50.137,27.97,46.093,43.132,47.781,45.044,35.625,60.895,23.13,26.831,44.327,31.88,28.901,71.431,66.502,54.764,54.822,73.908,53.145,62.956,42.774,27.253,27.031,34.646,15.771,70.407,55.493,23.742,65.674,47.385,53.227,19.505,50.264,30.628,25.21,51.753,64.888,64.967,45.79,44.691,64.284,18.903,43.113,43.981,46.424,12.582,29.764,45.198,54.365,66.666,26.232,34.685,23.614,51.401,46.821,18.11,68.813,45.4,47.678,65.759,46.217,45.486,44.445,3.864,24.027,45.01,51.979,51.038,39.301,17.169,34.749,48.698,50.187,42.439,43.897,55.14,30.164,28.012,9.063,61.305,30.95,42.156,20.688,31.565,23.967,37.32,57.016,34.151,41.063,52.814,32.28,61.485,11.173,56.097,77.711,55.266,32.414,14.698,13.458,29.748,27.338,30.322,36.39,73.226,47.381,35.889,41.853,35.452,62.483,60.171,27.833,14.183,3.477,48.842,23.37,11.962,53.995,34.841,45.107,36.275,41.473,10.575,32.98,29.862,50.221,69.123,25.434,25.798,63.868,37.482,32.417,50.031,41.265,67.747,38.22
38.658,8.025,36.969,46.766,9.125,40.012,63.002,47.641,30.566,55.112,6.185,39.424,57.371,38.592,22.107,68.291,49.521,33.897,24.269,49.142,34.931,33.814,32.767,45.969,35.523,10.46,55.86,52.135,55.325,23.417,24.58,39.154,38.071,53.199,46.738,37.384,28.052,22.214,45.176,66.933,23.607,23.888,37.152,24.289,27.75,42.946,24.306,23.131,43.861,51.513,44.934,40.058,39.086,45.656,31.91,14.396,21.034,37.297,6.867,0.0,39.985,14.87,22.242,31.809,63.987,44.95,21.108,46.675,40.235,40.997,45.559,33.19,54.325,25.415,20.049,38.483,38.154,35.768,66.105,59.922,57.473,59.658,68.349,49.693,57.55,47.725,30.199,24.091,36.994,11.637,64.421,60.174,20.292,60.611,41.207,46.682,25.865,43.445,37.454,20.751,45.145,58.465,60.975,43.882,49.434,57.936,25.599,37.275,47.737,40.431,11.729,24.026,42.32,58.629,60.785,31.325,37.924,19.006,45.758,51.058,23.352,63.372,40.157,53.044,60.686,47.008,42.68,42.963,10.41,29.921,38.655,45.35,46.099,39.982,23.682,28.366,42.376,52.638,35.733,47.426,48.743,26.481,25.216,15.425,55.827,24.425,47.127,27.548,36.27,17.43,34.066,50.179,39.62,41.245,46.406,26.44,57.852,18.004,49.725,72.853,48.536,25.628,19.218,17.383,31.827,33.355,28.203,37.424,68.692,47.978,40.925,47.609,41.95,55.873,53.589,24.492,18.748,7.327,44.027,16.527,13.993,50.273,29.519,46.343,30.031,42.198,4.191,39.834,31.136,50.241,63.294,31.529,19.94,57.392,41.0,38.165,54.642,39.537,61.684,40.142
36.173,39.408,13.843,43.768,49.099,73.449,37.97,8.496,10.207,49.335,43.981,33.354,35.733,73.595,20.903,91.404,39.274,68.862,24.506,42.197,7.915,65.601,38.866,66.8,48.127,32.369,40.207,91.264,47.289,31.389,15.573,60.523,42.809,37.902,81.973,63.252,59.547,61.616,84.668,93.202,23.571,18.292,33.173,16.85,12.598,67.33,40.307,61.602,83.846,31.783,54.91,73.42,70.695,18.685,20.964,34.775,50.808,70.171,42.502,39.985,0.0,27.764,56.961,53.505,91.811,21.998,38.499,86.455,2.536,42.562,19.723,6.879,45.418,65.167,35.55,63.195,52.905,60.856,38.56,49.754,97.139,96.345,42.601,12.347,81.971,84.323,30.145,15.907,76.788,28.488,83.543,97.219,57.189,86.732,31.166,39.899,46.826,45.382,59.914,55.52,40.278,73.591,91.945,81.229,86.478,74.127,49.691,25.633,86.441,63.596,29.941,53.404,3.503,50.557,39.817,68.006,32.862,22.665,70.367,89.049,39.804,37.305,68.076,88.374,31.884,21.972,78.406,80.983,45.728,45.451,32.578,40.877,74.578,79.844,56.398,51.797,33.76,34.839,37.732,38.591,38.511,14.512,14.769,50.204,31.752,31.722,48.029,54.009,40.717,32.316,69.547,57.711,75.058,16.442,37.294,24.925,90.302,49.528,67.159,99.029,45.379,44.752,57.144,55.952,26.074,47.978,66.163,20.759,96.82,21.318,44.978,81.742,72.44,68.496,45.172,15.763,36.966,39.235,73.364,40.156,53.655,83.004,20.529,24.264,28.753,82.061,36.772,62.782,71.122,89.663,41.213,47.625,26.807,71.944,79.983,48.547,50.269,5.0,80.421,80.078
26.23,18.975,22.331,35.035,23.16,46.201,57.816,36.076,17.619,43.214,16.961,39.073,53.123,53.189,7.577,80.34,36.246,48.435,9.684,49.695,24.827,38.603,36.398,56.662,28.569,4.895,53.725,63.695,55.991,25.405,12.534,37.257,41.957,39.243,61.432,38.147,32.442,34.437,59.626,79.845,20.703,16.818,37.256,10.934,15.201,54.713,17.346,37.996,57.39,47.497,51.602,46.189,43.868,38.37,17.086,20.123,33.462,43.002,15.132,14.87,27.764,0.0,36.482,29.537,77.268,38.997,27.585,60.849,28.667,43.972,30.709,20.944,54.589,38.242,25.112,50.164,32.567,35.94,60.095,60.107,69.858,68.655,63.129,39.044,69.767,56.612,17.06,13.282,49.777,8.66,75.173,69.493,35.005,73.381,39.56,47.042,22.44,46.853,36.091,34.954,46.074,67.719,74.98,58.752,58.735,67.531,24.301,34.22,58.771,51.671,3.164,36.539,30.685,46.347,57.006,40.247,24.729,13.768,57.702,61.292,16.457,57.811,52.959,60.867,53.945,32.138,57.419,57.818,18.058,23.742,38.166,46.456,59.235,54.078,28.943,38.88,41.473,38.323,38.112,34.299,48.004,17.238,13.996,22.441,50.567,26.436,36.623,28.114,25.819,20.872,48.701,56.304,47.446,26.456,45.838,24.407,72.141,22.017,59.412,85.819,50.479,33.927,29.526,28.516,17.609,27.163,43.073,22.583,82.109,33.12,30.92,54.435,45.992,64.154,53.978,14.591,11.801,11.706,57.358,25.22,26.911,64.549,25.013,31.513,29.586,56.275,13.715,38.911,44.807,64.71,59.238,25.901,19.144,66.408,52.412,30.468,43.091,26.189,72.239,53.326
